filename,filepath,emotion,transcription,dataset,emotion_label,gender,method,session
Ses02F_script01_1_M016,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M016.wav,xxx,You know.,IEMOCAP,xxx,F,script,2
Ses02F_script01_1_M002,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M002.wav,xxx,About four this morning.  I heard it cracking and I woke up and looked out. He was standing right here when it cracked.,IEMOCAP,xxx,F,script,2
Ses02F_script01_1_M027,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M027.wav,sad,"Well, if she does, then that's the end of it.  But from her letters, I think she's forgotten him.  I'll find out.  And then we'll thrash it out with Dad, right?  Mom, don't avoid me.",IEMOCAP,sad,F,script,2
Ses02F_script01_1_M033,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M033.wav,fru,I've given it three years of thought.  I thought that if I waited Dad would forget about Larry and we could have a regular wedding and everything happy.,IEMOCAP,frustrated,F,script,2
Ses02F_script01_1_F006,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F006.wav,sad,What was he doing out here at that hour?,IEMOCAP,sad,F,script,2
Ses02F_script01_1_F012,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F012.wav,fru,You can't say that to him.,IEMOCAP,frustrated,F,script,2
Ses02F_script01_1_F013,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F013.wav,fru,Can you prove it?  How can you prove it?,IEMOCAP,frustrated,F,script,2
Ses02F_script01_1_F007,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F007.wav,xxx,He's dreaming about him again.  He's walking around at night.,IEMOCAP,xxx,F,script,2
Ses02F_script01_1_M032,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M032.wav,fru,"All right.  All right, then, Mom.",IEMOCAP,frustrated,F,script,2
Ses02F_script01_1_M026,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M026.wav,xxx,I wanted to get this settled first.,IEMOCAP,xxx,F,script,2
Ses02F_script01_1_M018,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M018.wav,fru,You know it's not only my business.,IEMOCAP,frustrated,F,script,2
Ses02F_script01_1_M030,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M030.wav,xxx,"I can't help it.  I know her best.  I mean, I grew up next door to her.",IEMOCAP,xxx,F,script,2
Ses02F_script01_1_M024,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M024.wav,fru,"I don't know why, but, every time I reach out for something that I want, I have to pull back 'cause someone else will suffer.  My whole bloody life.  Time after time after time.",IEMOCAP,frustrated,F,script,2
Ses02F_script01_1_F039,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F039.wav,xxx,"Tell me, you'd leave the business?",IEMOCAP,xxx,F,script,2
Ses02F_script01_1_F011,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F011.wav,fru,What do you want to do argue with him?,IEMOCAP,frustrated,F,script,2
Ses02F_script01_1_F005,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F005.wav,sad,He cried hard?,IEMOCAP,sad,F,script,2
Ses02F_script01_1_F004,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F004.wav,sad,Did you talk to him?,IEMOCAP,sad,F,script,2
Ses02F_script01_1_F010,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F010.wav,xxx,What you mean dishonest?,IEMOCAP,xxx,F,script,2
Ses02F_script01_1_F038,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F038.wav,ang,Must you be inspired?,IEMOCAP,angry,F,script,2
Ses02F_script01_1_M025,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M025.wav,ang,To hell with that.,IEMOCAP,angry,F,script,2
Ses02F_script01_1_M031,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M031.wav,fru,"These years when I think of a wife, I think of Annie.  What do you want, a diagram?",IEMOCAP,frustrated,F,script,2
Ses02F_script01_1_M019,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M019.wav,fru,So it's all right then?,IEMOCAP,frustrated,F,script,2
Ses02F_script01_1_M035,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M035.wav,xxx,I'll get out.  I'll get married and go live some place else.  Maybe New York.,IEMOCAP,xxx,F,script,2
Ses02F_script01_1_M021,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M021.wav,ang,"Well, then it isn't just my business--",IEMOCAP,angry,F,script,2
Ses02F_script01_1_M009,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M009.wav,xxx,You know that Larry's not coming back and I know it.  Why do we allow him to go on thinking that we believe with him?,IEMOCAP,xxx,F,script,2
Ses02F_script01_1_F014,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F014.wav,fru,"To you it is and to me, but not to him.  I mean, you can talk yourself blue in the face, but he--there's no body and no grave so where are you?",IEMOCAP,frustrated,F,script,2
Ses02F_script01_1_F000,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F000.wav,xxx,What's he gonna say?  Maybe we ought to tell him before he sees it.,IEMOCAP,xxx,F,script,2
Ses02F_script01_1_F028,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F028.wav,sad,"Trouble is, you don't see enough women.",IEMOCAP,sad,F,script,2
Ses02F_script01_1_F029,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F029.wav,fru,You never did.,IEMOCAP,frustrated,F,script,2
Ses02F_script01_1_F001,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F001.wav,xxx,"How could he see it?  I was the first one up, he was still in bed.",IEMOCAP,xxx,F,script,2
Ses02F_script01_1_F015,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F015.wav,xxx,"Trouble is the God damn newspapers.  Every month or so a boy turns up out of nowhere so, you know, the next one is gonna be Larry.",IEMOCAP,xxx,F,script,2
Ses02F_script01_1_M008,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M008.wav,xxx,"Being dishonest with him.  I mean, that sort of thing always pays off and now it's paying off.",IEMOCAP,xxx,F,script,2
Ses02F_script01_1_M020,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M020.wav,fru,I'll go ahead with it?,IEMOCAP,frustrated,F,script,2
Ses02F_script01_1_M034,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M034.wav,xxx,"But if I can't--if that can't happen here, then I'll have to get out.",IEMOCAP,xxx,F,script,2
Ses02F_script01_1_M022,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M022.wav,xxx,"Ah, sometimes you infuriate me.  You know that?  I mean, isn't it your business too if I tell Dad and flips--freaks out about it?  I mean, you have such a talent for ignoring things.",IEMOCAP,xxx,F,script,2
Ses02F_script01_1_M036,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M036.wav,ang,I've been a good son too long.  A good sucker.  I'm through with it.,IEMOCAP,angry,F,script,2
Ses02F_script01_1_F003,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F003.wav,xxx,What was he doing out here at four in the morning?,IEMOCAP,xxx,F,script,2
Ses02F_script01_1_F017,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F017.wav,sad,"I've got an idea, but what's the story?",IEMOCAP,sad,F,script,2
Ses02F_script01_1_F016,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F016.wav,xxx,Why?,IEMOCAP,xxx,F,script,2
Ses02F_script01_1_F002,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_F002.wav,xxx,When?,IEMOCAP,xxx,F,script,2
Ses02F_script01_1_M037,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M037.wav,ang,The business?  The business doesn't inspire me.,IEMOCAP,angry,F,script,2
Ses02F_script01_1_M023,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M023.wav,ang,She's not Larry's girl.,IEMOCAP,angry,F,script,2
Ses02F_script01_1_M044,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M044.wav,neu,"No, you don't.  I'm a pretty tough guy.",IEMOCAP,neutral,F,script,2
Ses02F_script01_1_M042,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M042.wav,fru,"I know.  I know, Mom.  Just help me stay here.",IEMOCAP,frustrated,F,script,2
Ses02F_script01_1_M043,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M043.wav,neu,I am thinkin' that way.,IEMOCAP,neutral,F,script,2
Ses02F_script01_1_M041,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M041.wav,xxx,Then help me stay here.,IEMOCAP,xxx,F,script,2
Ses02F_script01_1_M040,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script01_1/Ses02F_script01_1_M040.wav,neu,"Yes, on this I would.",IEMOCAP,neutral,F,script,2
Ses02F_impro02_F003,Data/IEMOCAP/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F003.wav,sad,I don't think so.,IEMOCAP,sad,F,impro0,2
Ses02F_impro02_F002,Data/IEMOCAP/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F002.wav,sad,"You're gonna have to.  I mean, you're a great father.  You can do it.  I know you can.",IEMOCAP,sad,F,impro0,2
Ses02F_impro02_M009,Data/IEMOCAP/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_M009.wav,fru,"I mean, you just get to--go off and do your thing.  I mean, yeah, we're both--I don't know--it's bad for both of us, but--",IEMOCAP,frustrated,F,impro0,2
Ses02F_impro02_F000,Data/IEMOCAP/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F000.wav,sad,It's almost time for me to go.,IEMOCAP,sad,F,impro0,2
Ses02F_impro02_F001,Data/IEMOCAP/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F001.wav,sad,"There's nothing I can do.  I mean, the government you know--",IEMOCAP,sad,F,impro0,2
Ses02F_impro02_M008,Data/IEMOCAP/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_M008.wav,fru,I don't know--I don't know--I don't know how--I don't know how this could even be possible for you--I--if I was--,IEMOCAP,frustrated,F,impro0,2
Ses02F_impro02_F005,Data/IEMOCAP/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F005.wav,sad,You could send me pictures.,IEMOCAP,sad,F,impro0,2
Ses02F_impro02_F011,Data/IEMOCAP/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F011.wav,sad,"I mean, it's just as hard for me, but--I know that we can do it, you know",IEMOCAP,sad,F,impro0,2
Ses02F_impro02_F010,Data/IEMOCAP/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F010.wav,sad,"Well, I need--I need you to be able to do this for me 'cause I can't do anything about it.",IEMOCAP,sad,F,impro0,2
Ses02F_impro02_F004,Data/IEMOCAP/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F004.wav,sad,"Well, we can do the best we can and-and, with um, you know like wireless internet these days--I think that we could-- Talk every once in awhile.",IEMOCAP,sad,F,impro0,2
Ses02F_impro02_F012,Data/IEMOCAP/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F012.wav,sad,I don't want you in danger.  And I don't want her in danger.,IEMOCAP,sad,F,impro0,2
Ses02F_impro02_F006,Data/IEMOCAP/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F006.wav,sad,"Their not gonna let you.  You have to stay home and I have to go.  I mean, that's all--",IEMOCAP,sad,F,impro0,2
Ses02F_impro02_F007,Data/IEMOCAP/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F007.wav,sad,"and--I mean, my daughter--I don't want to put her in danger.  You know?  She has to stay.",IEMOCAP,sad,F,impro0,2
Ses02F_impro02_F013,Data/IEMOCAP/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F013.wav,sad,I have no choice. There's nothing I can do.,IEMOCAP,sad,F,impro0,2
Ses02F_impro02_M003,Data/IEMOCAP/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_M003.wav,fru,"Well, come on.  You've gotta think of something.  A year--a year away, it's gonna tear us apart.  I don't even--I don't even wanna think about it.  I mean, I don't even know if I'll be able to get in touch with you or--",IEMOCAP,frustrated,F,impro0,2
Ses02F_impro02_M002,Data/IEMOCAP/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_M002.wav,fru,"But, I'm--I'm nothing--I'm nothing without you here.  Maybe we can--we can get out of this somehow.",IEMOCAP,frustrated,F,impro0,2
Ses02F_impro02_M000,Data/IEMOCAP/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_M000.wav,xxx,I can't believe that--now--are you sure this is absolutely necessary?  Like--,IEMOCAP,xxx,F,impro0,2
Ses02F_impro02_F009,Data/IEMOCAP/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F009.wav,sad,You can just remember it for me.,IEMOCAP,sad,F,impro0,2
Ses02F_impro02_F008,Data/IEMOCAP/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F008.wav,sad,"I know, but, she needs to be safe more.  She needs to be around kids her age--own age.  She needs to be able to play on the streets and--",IEMOCAP,sad,F,impro0,2
Ses02F_impro02_M001,Data/IEMOCAP/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_M001.wav,fru,What--what're we gonna do here?  I can't--I can't do this by myself.  I--,IEMOCAP,frustrated,F,impro0,2
Ses02F_impro02_M005,Data/IEMOCAP/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_M005.wav,fru,"What if--maybe--what if, uh, we went somewhere over there?  I don't--I don't know--I--I need to figure something out for this because--",IEMOCAP,frustrated,F,impro0,2
Ses02F_impro02_M011,Data/IEMOCAP/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_M011.wav,xxx,I don't want you in danger.  Where are you going?  You're going over to war.,IEMOCAP,xxx,F,impro0,2
Ses02F_impro02_M010,Data/IEMOCAP/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_M010.wav,fru,...it would be so much better if we can--if we could stay together somehow.  You know--we could--we could do this together.,IEMOCAP,frustrated,F,impro0,2
Ses02F_impro02_M004,Data/IEMOCAP/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_M004.wav,xxx,It's not going to be the same.,IEMOCAP,xxx,F,impro0,2
Ses02F_impro02_M012,Data/IEMOCAP/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_M012.wav,sad,All right.,IEMOCAP,sad,F,impro0,2
Ses02F_impro02_M006,Data/IEMOCAP/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_M006.wav,fru,This is gonna be a--a crucial yet--she's--she's growing up.  She's gonna need you.,IEMOCAP,frustrated,F,impro0,2
Ses02F_impro02_M007,Data/IEMOCAP/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_M007.wav,sad,But she's--you're not gonna--you're not gonna be here for--for her first words.  For her first steps.  I mean--it's something that you're supposed to be here for that--,IEMOCAP,sad,F,impro0,2
Ses02F_script03_2_M040,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M040.wav,fru,"Very amusing, indeed.",IEMOCAP,frustrated,F,script,2
Ses02F_script03_2_M041,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M041.wav,ang,"You're a vile, tempered, loose living, wicked little beast and I hope to never see you again as long as I live.",IEMOCAP,angry,F,script,2
Ses02F_script03_2_M043,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M043.wav,ang,You're not.,IEMOCAP,angry,F,script,2
Ses02F_script03_2_M042,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M042.wav,ang,You're not going like this.,IEMOCAP,angry,F,script,2
Ses02F_script03_2_M046,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M046.wav,ang,I wouldn't marry you if you came in crawling on your knees,IEMOCAP,angry,F,script,2
Ses02F_script03_2_M047,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M047.wav,ang,You're a evil vampire and I hope to God I never see you again as long as I live.,IEMOCAP,angry,F,script,2
Ses02F_script03_2_M045,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M045.wav,ang,I wouldn't-- I wouldn't marry--,IEMOCAP,angry,F,script,2
Ses02F_script03_2_M044,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M044.wav,ang,Shut up. Shut up.,IEMOCAP,angry,F,script,2
Ses02F_script03_2_F002,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_F002.wav,xxx,"No, it wasn't.  It was very pretty.  I still have it and I wear it often.",IEMOCAP,xxx,F,script,2
Ses02F_script03_2_F016,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_F016.wav,exc,"A woman's job is to allure the man.  Watch me a minute, will you?",IEMOCAP,excited,F,script,2
Ses02F_script03_2_M023,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M023.wav,fru,They snap.,IEMOCAP,frustrated,F,script,2
Ses02F_script03_2_M037,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M037.wav,ang,Turn it off.  It's driving me mad.,IEMOCAP,angry,F,script,2
Ses02F_script03_2_M036,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M036.wav,ang,I'll do no such thing.,IEMOCAP,angry,F,script,2
Ses02F_script03_2_M022,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M022.wav,fru,Nonsense.  They have a little bag of venom behind their fangs and they snap.,IEMOCAP,frustrated,F,script,2
Ses02F_script03_2_F017,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_F017.wav,fru,"No, it isn't.",IEMOCAP,frustrated,F,script,2
Ses02F_script03_2_F003,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_F003.wav,xxx,"No, I didn't.  You worked the whole thing up in your jealous imagination.",IEMOCAP,xxx,F,script,2
Ses02F_script03_2_F015,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_F015.wav,xxx,"No, just making myself fascinating for you.",IEMOCAP,xxx,F,script,2
Ses02F_script03_2_F001,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_F001.wav,xxx,Presents?  Just a trivial little broach.,IEMOCAP,xxx,F,script,2
Ses02F_script03_2_F029,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_F029.wav,ang,Shut up.,IEMOCAP,angry,F,script,2
Ses02F_script03_2_M034,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M034.wav,fru,There are people downstairs I suppose?,IEMOCAP,frustrated,F,script,2
Ses02F_script03_2_M020,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M020.wav,xxx,"Ah, it's a pity you didn't have any more brandy.  It might have made you a little less disagreeable.",IEMOCAP,xxx,F,script,2
Ses02F_script03_2_M008,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M008.wav,xxx,"Well, that's a nice point of view I must say.",IEMOCAP,xxx,F,script,2
Ses02F_script03_2_M009,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M009.wav,neu,"Me, too.  Bored stiff.  You want some brandy?",IEMOCAP,neutral,F,script,2
Ses02F_script03_2_M021,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M021.wav,fru,"Snap, snap, snap, like a little adder.",IEMOCAP,frustrated,F,script,2
Ses02F_script03_2_M035,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_M035.wav,fru,This is no time of the year for Tunis.,IEMOCAP,frustrated,F,script,2
Ses02F_script03_2_F028,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_F028.wav,fru,"On the contrary, a child of two could get violently drunk on only one glass of brandy.",IEMOCAP,frustrated,F,script,2
Ses02F_script03_2_F000,Data/IEMOCAP/Session2/sentences/wav/Ses02F_script03_2/Ses02F_script03_2_F000.wav,xxx,"Honey, you knew there was nothing in that.",IEMOCAP,xxx,F,script,2
